Job_Title,Rating,Company_Name,Company_Location,State,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,SAS,Statistics,Machine_Learning,SQL,Python,Tableau,BI,AWS,GoogleCloud,Azure,Excel,Powerpoint,Lowest_Salary(1000s),Highest_Salary(1000s),Avg_Salary(1000s),Highest_salary>120K
Data Analyst,3.9,Artech LLC,Sunnyvale, CA,"Morristown, NJ",5001 to 10000 ,2004,Private,Staffing & Outsourcing,Business Services,$500 million  to  $1 billion (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,82,161,121,1.0
Business Analyst,3.4,"Tranzeal, Inc.",Santa Clara, CA,"Pittsburgh, PA",51 to 200 ,1990,Private,Architectural & Engineering Services,Business Services,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,59,98,78,0.0
Business Analyst,4.5,Frontend Arts,San Jose, CA,"Irving, TX",1 to 50 ,2015,Private,Enterprise Software & Network Solutions,Information Technology,$1  to  $5 million (USD),Unknown,0,0,1,0,0,0,0,0,0,0,1,0,85,130,107,1.0
Data Analyst,3.3,Vaco Staffing,Palo Alto, CA,"Brentwood, TN",501 to 1000 ,2013,Private,Consulting,Business Services,$500 million  to  $1 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,85,130,107,1.0
Data Analyst,3.8,"US Tech Solutions, Inc",Sunnyvale, CA,"Edison, NJ",1001 to 5000 ,2006,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),"TEKsystems, Artech Information Systems, PDS Tech",0,1,0,1,1,1,0,0,0,0,0,0,85,130,107,1.0
Sr. Business Analyst,3.3,"FireEye, Inc.",Milpitas, CA,"Milpitas, CA",1001 to 5000 ,2013,Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Palo Alto Networks, Tanium",0,1,0,0,0,0,0,1,0,0,1,0,85,130,107,1.0
Business Analyst,4.6,NVIDIA,Santa Clara, CA,"Santa Clara, CA",10000+ ,1851,Public,Computer Hardware & Software,Information Technology,$5  to  $10 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,85,130,107,1.0
Business Analyst,4.6,Akraya Inc.,Sunnyvale, CA,"Santa Clara, CA",51 to 200 ,1962,Private,Staffing & Outsourcing,Business Services,$25  to  $50 million (USD),"Collabera, Artech Information Systems, TEKsystems",0,0,0,1,0,0,0,1,0,0,1,0,85,130,107,1.0
Business Analyst,4.2,VMware,Palo Alto, CA,"Palo Alto, CA",10000+ ,1971,Public,Computer Hardware & Software,Information Technology,$5  to  $10 billion (USD),Unknown,0,0,0,0,0,0,0,1,0,0,0,0,85,130,107,1.0
Sr. Business Analyst,4.4,Intuit,Mountain View, CA,"Mountain View, CA",5001 to 10000 ,1968,Public,Computer Hardware & Software,Information Technology,$2  to  $5 billion (USD),"Square, PayPal, H&R Block",0,0,0,0,0,0,0,0,0,0,0,0,85,130,107,1.0
Sr. Data Scientist,4.9,The Mom Project,San Jose, CA,"Chicago, IL",1 to 50 ,1979,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,85,130,107,1.0
Business Analyst,3.7,Infotree Service Inc,Palo Alto, CA,"Canton, MI",51 to 200 ,1969,Private,Advertising & Marketing,Business Services,$1  to  $5 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,85,130,107,1.0
Sr. Business Analyst,3.3,"FireEye, Inc.",Milpitas, CA,"Milpitas, CA",1001 to 5000 ,1969,Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Palo Alto Networks, Tanium",0,0,0,0,0,0,0,0,0,0,1,0,85,130,107,1.0
Sr. Business Analyst,3.6,Xoriant,Sunnyvale, CA,"Sunnyvale, CA",1001 to 5000 ,1888,Private,IT Services,Information Technology,$100  to  $500 million (USD),"Persistent Systems (India), GlobalLogic, Synechron",0,0,0,0,0,0,0,0,0,0,0,0,85,130,107,1.0
Data Analyst,3.5,Lumentum Operations,San Jose, CA,"Milpitas, CA",1001 to 5000 ,2011,Public,IT Services,Information Technology,$1  to  $2 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,85,130,107,1.0
Business Analyst,3.9,AbbVie,Austin, TX,"North Chicago, IL",10000+ ,2009,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Amgen, Baxter, Bristol Myers Squibb",0,0,0,1,0,0,0,0,0,0,1,0,41,79,60,0.0
Business Analyst,4.2,YETI Coolers,Austin, TX,"Austin, TX",501 to 1000 ,1958,Public,Consumer Products Manufacturing,Manufacturing,$500 million  to  $1 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,41,79,60,0.0
Data Analyst,5.0,AlertMedia,Austin, TX,"Austin, TX",51 to 200 ,1982,Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Everbridge,1,0,0,1,0,0,0,1,0,0,1,0,41,79,60,0.0
Business Analyst,3.7,MassMutual,Austin, TX,"Springfield, MA",5001 to 10000 ,2009,Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,41,79,60,0.0
Business Analyst,3.6,CACI International,Austin, TX,"Arlington, VA",10000+ ,1840,Public,Aerospace & Defense,Aerospace & Defense,$2  to  $5 billion (USD),"CSC, ManTech, SAIC",0,0,0,1,0,0,0,0,0,0,0,0,41,79,60,0.0
Data Scientist,3.0,Twia,Austin, TX,"Austin, TX",201 to 500 ,1968,Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,41,79,60,0.0
Business Analyst,3.5,LPL Financial,Austin, TX,"Boston, MA",1001 to 5000 ,1988,Public,Investment Banking & Asset Management,Finance,$2  to  $5 billion (USD),"Fidelity Investments, UBS, Morgan Stanley",0,0,0,0,0,0,0,0,0,0,0,0,41,79,60,0.0
Data Analyst,4.0,GrantWorks,Austin, TX,"Austin, TX",51 to 200 ,2002,Private,Consulting,Business Services,Unknown / Non-Applicable,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,41,79,60,0.0
Business Analyst,3.8,Flex,Austin, TX,"Singapore, Singapore",10000+ ,1840,Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,41,79,60,0.0
Business Analyst,3.8,Flex,Austin, TX,"Singapore, Singapore",10000+ ,1994,Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,41,79,60,0.0
Business Analyst,3.0,Hubbell,Austin, TX,"Shelton, CT",10000+ ,2002,Public,Electrical & Electronic Manufacturing,Manufacturing,$2  to  $5 billion (USD),Unknown,0,0,1,0,0,0,0,0,0,1,1,0,41,79,60,0.0
Data Analyst,3.4,"PLAYSTUDIOS, Inc.",Austin, TX,"Las Vegas, NV",201 to 500 ,1998,Private,Video Games,Media,$100  to  $500 million (USD),"DoubleDown Interactive, IGT, Caesars Entertainment",0,0,0,0,0,0,0,0,0,0,1,0,41,79,60,0.0
Data Analyst,3.5,7Summits,Austin, TX,"Milwaukee, WI",51 to 200 ,1960,Private,Consulting,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,41,79,60,0.0
Business Analyst,3.6,Visa Inc.,Austin, TX,"Foster City, CA",10000+ ,1836,Public,IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",1,0,0,0,0,0,0,0,0,0,1,0,41,79,60,0.0
Business Analyst,4.5,Applied Information Sciences,Austin, TX,"Reston, VA",501 to 1000 ,1998,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,41,79,60,0.0
Business Analyst,4.0,National Software Management,Austin, TX,"Pittsburg, CA",201 to 500 ,2010,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,41,79,60,0.0
Business Analyst,3.9,Travis County,Austin, TX,"Austin, TX",1001 to 5000 ,1973,Government,Municipal Governments,Government,$500 million  to  $1 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,41,79,60,0.0
Business Analyst,3.5,LPL Financial,Austin, TX,"Boston, MA",1001 to 5000 ,1985,Public,Investment Banking & Asset Management,Finance,$2  to  $5 billion (USD),"Fidelity Investments, UBS, Morgan Stanley",0,0,0,0,0,0,0,0,0,0,1,0,41,79,60,0.0
Data Analyst,3.3,TriNet,Austin, TX,"Dublin, CA",1001 to 5000 ,1998,Public,Consulting,Business Services,$2  to  $5 billion (USD),"Paychex, Insperity, ADP",0,0,0,0,0,0,0,0,0,0,1,1,41,79,60,0.0
Business Analyst,4.4,Atlassian,Austin, TX,"Sydney, Australia",1001 to 5000 ,2000,Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,GitHub,0,1,0,1,1,1,0,0,0,0,1,0,41,79,60,0.0
Business Analyst,3.9,Travis County,Austin, TX,"Austin, TX",1001 to 5000 ,2017,Government,Municipal Governments,Government,$500 million  to  $1 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,41,79,60,0.0
Business Analyst,3.9,Amazon,Austin, TX,"Seattle, WA",10000+ ,1912,Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,1,1,1,1,0,0,1,0,0,1,0,41,79,60,0.0
Sr. Business Analyst,4.4,Atlassian,Austin, TX,"Sydney, Australia",1001 to 5000 ,1996,Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,GitHub,0,0,0,0,0,0,0,0,0,0,1,0,41,79,60,0.0
Business Analyst,4.4,Google,Austin, TX,"Mountain View, CA",10000+ ,2008,Public,Internet,Information Technology,$10+ billion (USD),"Microsoft, Apple, Facebook",0,0,0,0,0,0,0,0,0,0,1,0,41,79,60,0.0
Data Analyst,3.4,Southside Bank,Austin, TX,"Tyler, TX",501 to 1000 ,2010,Public,Banks & Credit Unions,Finance,$100  to  $500 million (USD),"Capital One, East Texas Financial, Bank of America",0,0,0,0,0,0,0,1,0,0,1,0,41,79,60,0.0
Business Analyst,3.2,Wolters Kluwer,Austin, TX,"Alphen aan den Rijn, Netherlands",10000+ ,1998,Public,Consulting,Business Services,$2  to  $5 billion (USD),"Thomson Reuters, Pearson, RELX",0,0,0,0,0,0,0,0,0,0,0,0,41,79,60,0.0
Business Analyst,4.0,Zolon Tech Solutions Inc,Austin, TX,"Herndon, VA",201 to 500 ,1916,Private,IT Services,Information Technology,$25  to  $50 million (USD),Unknown,1,1,0,0,1,1,0,0,0,0,1,0,41,79,60,0.0
Business Analyst,4.0,Cynet Systems,Austin, TX,"Ashburn, VA",501 to 1000 ,2000,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,43,78,60,0.0
Business Analyst,3.6,Charles Schwab,Austin, TX,"San Francisco, CA",10000+ ,1991,Public,Investment Banking & Asset Management,Finance,$5  to  $10 billion (USD),Unknown,0,0,0,1,0,1,0,0,0,0,1,1,43,78,60,0.0
Business Analyst,3.7,Wellcare,Austin, TX,"Tampa, FL",5001 to 10000 ,1945,Public,Insurance Carriers,Insurance,$10+ billion (USD),"Anthem, Molina Healthcare, Humana",0,0,0,0,0,0,0,0,0,0,1,0,43,78,60,0.0
Business Analyst,4.4,Google,Austin, TX,"Mountain View, CA",10000+ ,2010,Public,Internet,Information Technology,$10+ billion (USD),"Microsoft, Apple, Facebook",0,0,0,0,0,0,0,0,0,0,0,0,43,78,60,0.0
Business Analyst,3.8,LanceSoft Inc,Austin, TX,"Herndon, VA",1001 to 5000 ,1998,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),"Mindlance, Artech Information Systems, Pyramid Consulting",0,0,0,0,0,0,0,0,0,0,0,0,43,78,60,0.0
Data Analyst,4.6,Pushnami,Austin, TX,"Austin, TX",1 to 50 ,2010,Private,Advertising & Marketing,Business Services,$25  to  $50 million (USD),OneSignal,0,0,0,1,1,1,1,1,0,0,1,0,43,78,60,0.0
Data Analyst,2.8,Texas Health & Human Services Commission,Austin, TX,"Austin, TX",10000+ ,1912,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,Unknown,1,1,0,1,1,1,0,0,0,0,1,0,43,78,60,0.0
Business Analyst,4.6,VIVA USA,Austin, TX,"Rolling Meadows, IL",51 to 200 ,2015,Private,IT Services,Information Technology,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,43,78,60,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,2016,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,43,78,60,0.0
Data Analyst,4.6,WP Engine,Austin, TX,"Austin, TX",501 to 1000 ,1991,Private,Internet,Information Technology,Unknown / Non-Applicable,"Synthesis, Pantheon Systems",0,1,0,1,0,0,0,0,0,0,1,1,43,78,60,0.0
Business Analyst,4.4,Google,Austin, TX,"Mountain View, CA",10000+ ,1995,Public,Internet,Information Technology,$10+ billion (USD),"Microsoft, Apple, Facebook",0,0,0,0,0,0,0,0,0,0,0,0,43,78,60,0.0
Data Analyst,3.3,Farm Credit Bank of Texas,Austin, TX,"Austin, TX",201 to 500 ,1997,Private,Investment Banking & Asset Management,Finance,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,43,78,60,0.0
Business Analyst,2.9,Thales,Austin, TX,"Nanterre, France",10000+ ,1998,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),"Lockheed Martin, Raytheon Technologies, Northrop Grumman",0,0,0,0,0,0,0,0,0,0,1,0,43,78,60,0.0
Business Analyst,4.0,"Allied Consultants, Inc.",Austin, TX,"Austin, TX",51 to 200 ,1998,Private,Advertising & Marketing,Business Services,$5  to  $10 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,43,78,60,0.0
Business Analyst,2.9,Wipro Ltd.,Austin, TX,"Bengaluru, India",10000+ ,1919,Public,IT Services,Information Technology,$5  to  $10 billion (USD),"Cognizant Technology Solutions, Tata Consultancy Services, Accenture",0,0,0,0,0,0,0,0,0,0,0,0,43,78,60,0.0
Business Analyst,3.5,Russell Tobin & Associates,Austin, TX,"New York, NY",51 to 200 ,2008,Segment,Staffing & Outsourcing,Business Services,$10  to  $25 million (USD),Unknown,0,0,0,1,1,0,0,0,0,0,0,0,43,78,60,0.0
Business Analyst,4.4,Google,Austin, TX,"Mountain View, CA",10000+ ,1976,Public,Internet,Information Technology,$10+ billion (USD),"Microsoft, Apple, Facebook",0,0,0,0,0,0,0,0,1,0,1,0,43,78,60,0.0
Business Analyst,5.0,BGESH Incorporated,Austin, TX,"San Antonio, TX",1 to 50 ,2016,Private,Consulting,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,43,78,60,0.0
Business Analyst,2.8,Texas Health & Human Services Commission,Austin, TX,"Austin, TX",10000+ ,2013,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,43,78,60,0.0
Business Analyst,0.0,Fermat Software,Austin, TX,"Round Rock, TX",1 to 50 ,2005,Private,IT Services,Information Technology,$1  to  $5 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,43,78,60,0.0
Business Analyst,2.9,Forcepoint,Austin, TX,"Austin, TX",1001 to 5000 ,2005,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"FireEye, Zscaler, Palo Alto Networks",0,1,0,0,0,0,0,0,0,0,0,0,43,78,60,0.0
Business Analyst,4.0,"Allied Consultants, Inc.",Austin, TX,"Austin, TX",51 to 200 ,1973,Private,Advertising & Marketing,Business Services,$5  to  $10 million (USD),Unknown,1,0,0,0,0,0,0,0,0,0,1,0,43,78,60,0.0
Business Analyst,3.8,Apex Systems,Austin, TX,"Glen Allen, VA",1001 to 5000 ,2002,Segment,Staffing & Outsourcing,Business Services,$2  to  $5 billion (USD),"TEKsystems, Insight Global, Accenture",0,0,0,0,0,0,0,0,0,0,1,0,43,78,60,0.0
Business Analyst,3.7,22nd Century Technologies,Austin, TX,"Somerset, NJ",1001 to 5000 ,2002,Private,IT Services,Information Technology,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,43,78,60,0.0
Business Analyst,4.4,Google,Austin, TX,"Mountain View, CA",10000+ ,2000,Public,Internet,Information Technology,$10+ billion (USD),"Microsoft, Apple, Facebook",0,1,0,0,0,0,0,0,0,0,0,0,43,78,60,0.0
Business Analyst,4.4,Google,Austin, TX,"Mountain View, CA",10000+ ,1991,Public,Internet,Information Technology,$10+ billion (USD),"Microsoft, Apple, Facebook",0,0,0,0,0,0,0,0,1,0,1,0,48,87,67,0.0
Business Analyst,3.4,Ottobock,Austin, TX,"Duderstadt, Germany",5001 to 10000 ,1986,Private,Health Care Products Manufacturing,Manufacturing,Unknown / Non-Applicable,"Ãƒâ€“ssur, Freedom Innovations, DJO",0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,3.0,Cognosante,Austin, TX,"Mc Lean, VA",1001 to 5000 ,1912,Private,IT Services,Information Technology,$100  to  $500 million (USD),"General Dynamics Information Technology, Leidos, Northrop Grumman",0,0,0,0,0,0,0,0,0,0,1,0,48,87,67,0.0
Business Analyst,4.1,Apple,Austin, TX,"Cupertino, CA",10000+ ,2012,Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Microsoft, Samsung Electronics",0,1,0,1,1,1,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,4.5,Tech Firefly,Austin, TX,"Santa Clara, CA",51 to 200 ,1982,Private,IT Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,5.0,Alliance Global Tech Inc.,Austin, TX,"Melville, NY",1 to 50 ,1999,Private,-1,Information Technology,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Data Analyst,3.4,All Web Leads,Austin, TX,"Austin, TX",201 to 500 ,1969,Private,Insurance Carriers,Insurance,$100  to  $500 million (USD),"EverQuote, Quotewizard.com, Precise Leads",0,0,0,0,0,0,0,0,0,0,1,0,48,87,67,0.0
Business Analyst,3.3,Prolim Global,Austin, TX,"Farmington Hills, MI",201 to 500 ,2007,Private,Enterprise Software & Network Solutions,Information Technology,$25  to  $50 million (USD),"Arena, HCL Technologies, PTC",0,0,0,0,0,0,0,0,0,0,1,0,48,87,67,0.0
Sr. Business Analyst,3.6,Charles Schwab Corporation,Austin, TX,"San Francisco, CA",10000+ ,1978,Public,Investment Banking & Asset Management,Finance,$5  to  $10 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,48,87,67,0.0
Business Analyst,3.7,Creative Circle,Austin, TX,"Los Angeles, CA",201 to 500 ,2004,Public,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,"Aquent, 24 Seven Talent",1,1,0,0,1,1,0,0,0,0,1,0,48,87,67,0.0
Business Analyst,3.9,Diverse Lynx,Austin, TX,"Princeton, NJ",501 to 1000 ,2004,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,4.4,Ardent Technologies,Austin, TX,"Dayton, OH",51 to 200 ,1984,Private,IT Services,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,48,87,67,0.0
Business Analyst,3.5,HCL Technologies Ltd.,Austin, TX,"Noida, India",10000+ ,1998,Public,Computer Hardware & Software,Information Technology,$5  to  $10 billion (USD),"Infosys, Tata Consultancy Services, Wipro",0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Data Analyst,3.3,Allscripts,Austin, TX,"Chicago, IL",5001 to 10000 ,1962,Public,Computer Hardware & Software,Information Technology,$1  to  $2 billion (USD),"Cerner, Epic, Athena Health Care Systems",1,1,0,1,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,2.8,Texas Health & Human Services Commission,Austin, TX,"Austin, TX",10000+ ,1994,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,1,0,0,1,1,48,87,67,0.0
Business Analyst,0.0,Simplex,Austin, TX,"Austin, TX",1 to 50 ,1973,Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD),Unknown,0,0,0,1,0,0,1,0,0,1,0,0,48,87,67,0.0
Business Analyst,3.9,Electronic Arts,Austin, TX,"Redwood City, CA",5001 to 10000 ,2003,Public,Video Games,Media,$2  to  $5 billion (USD),"Riot Games, Google, Activision Blizzard",0,1,0,1,1,1,0,0,0,0,1,0,48,87,67,0.0
Business Analyst,3.9,IntelliDyne,Austin, TX,"Falls Church, VA",201 to 500 ,1998,Private,Consulting,Business Services,$25  to  $50 million (USD),"CSC, CACI International, Booz Allen Hamilton",0,1,1,1,1,1,1,0,0,0,0,0,48,87,67,0.0
Business Analyst,3.5,Leidos,Austin, TX,"Reston, VA",10000+ ,1888,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,0,48,87,67,0.0
Data Analyst,4.1,Zynga,Austin, TX,"San Francisco, CA",1001 to 5000 ,1998,Public,Video Games,Media,$500 million  to  $1 billion (USD),Unknown,0,1,1,1,1,1,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,3.1,D.R. Horton,Austin, TX,"Arlington, TX",5001 to 10000 ,2008,Public,Construction,"Construction, Repair & Maintenance",$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,48,87,67,0.0
Business Analyst,4.5,Facebook,Austin, TX,"Menlo Park, CA",10000+ ,1912,Public,Internet,Information Technology,$5  to  $10 billion (USD),"Google, Microsoft, Apple",0,0,0,0,0,0,0,0,0,0,1,1,48,87,67,0.0
Data Analyst,3.7,Indeed,Austin, TX,"Austin, TX",10000+ ,1994,Private,Internet,Information Technology,$2  to  $5 billion (USD),"Simply Hired, CareerBuilder, Glassdoor",0,0,0,1,1,0,0,0,0,0,1,0,48,87,67,0.0
Data Analyst,3.3,Blackberry,Austin, TX,"Waterloo, Canada",1001 to 5000 ,1994,Public,Enterprise Software & Network Solutions,Information Technology,$5  to  $10 billion (USD),Unknown,0,0,0,0,1,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,4.4,Google,Austin, TX,"Mountain View, CA",10000+ ,1999,Public,Internet,Information Technology,$10+ billion (USD),"Microsoft, Apple, Facebook",0,0,0,0,0,0,0,0,1,0,0,0,48,87,67,0.0
Business Analyst,3.1,Horne LLP,Austin, TX,"Ridgeland, MS",501 to 1000 ,1994,Private,Accounting,Accounting & Legal,$50  to  $100 million (USD),"Carr Riggs & Ingram, Cherry Bekaert, LBMC",0,0,0,1,0,0,1,0,0,0,1,0,48,87,67,0.0
Business Analyst,4.0,SoftVision - North America,Austin, TX,"New York, NY",1001 to 5000 ,2001,Private,IT Services,Information Technology,$100  to  $500 million (USD),"Accenture, NTT DATA, Endava",0,0,0,1,0,0,0,0,0,0,1,0,48,87,67,0.0
Sr. Business Analyst,3.6,Charles Schwab Corporation,Austin, TX,"San Francisco, CA",10000+ ,1998,Public,Investment Banking & Asset Management,Finance,$5  to  $10 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,3.5,New American Funding,Austin, TX,"Tustin, CA",1001 to 5000 ,1952,Private,Lending,Finance,$10+ billion (USD),"CashCall, loanDepot, Quicken Loans",0,0,0,1,0,0,0,0,0,0,1,0,48,87,67,0.0
Business Analyst,4.4,Google,Austin, TX,"Mountain View, CA",10000+ ,2013,Public,Internet,Information Technology,$10+ billion (USD),"Microsoft, Apple, Facebook",0,0,0,0,0,0,0,0,1,0,1,0,48,87,67,0.0
Business Analyst,3.6,Abbott Laboratories,Austin, TX,"Abbott Park, IL",10000+ ,1912,Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,48,87,67,0.0
Business Analyst,4.4,Google,Austin, TX,"Mountain View, CA",10000+ ,2001,Public,Internet,Information Technology,$10+ billion (USD),"Microsoft, Apple, Facebook",0,0,0,0,0,0,0,0,1,0,1,0,48,87,67,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,1982,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,2.8,Texas Health & Human Services Commission,Austin, TX,"Austin, TX",10000+ ,1994,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,Unknown,1,0,0,1,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,3.4,DISYS,Austin, TX,"Mc Lean, VA",1001 to 5000 ,1992,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,3.9,Amazon,Austin, TX,"Seattle, WA",10000+ ,2011,Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,1,1,1,1,1,1,1,0,0,1,0,48,87,67,0.0
Data Analyst,4.7,Radiant Plumbing & Air Conditioning,Austin, TX,"Austin, TX",51 to 200 ,1993,Private,General Repair & Maintenance,"Construction, Repair & Maintenance",$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,3.9,Amazon,Austin, TX,"Seattle, WA",10000+ ,2000,Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,1,0,1,0,0,0,0,0,0,1,0,48,87,67,0.0
Business Analyst,4.1,W2O Group,Austin, TX,"San Francisco, CA",201 to 500 ,1999,Private,Advertising & Marketing,Business Services,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Data Scientist Manager,4.4,Google,Austin, TX,"Mountain View, CA",10000+ ,1962,Public,Internet,Information Technology,$10+ billion (USD),"Microsoft, Apple, Facebook",0,0,0,0,0,0,0,0,1,0,0,0,48,87,67,0.0
Business Analyst,3.5,General Dynamics,Austin, TX,"Reston, VA",10000+ ,1987,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Data Analyst,4.0,TalentCare,Austin, TX,"Austin, TX",1 to 50 ,2004,Private,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,2.8,Texas Health & Human Services Commission,Austin, TX,"Austin, TX",10000+ ,2008,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,2.6,WCG,Austin, TX,"San Francisco, CA",201 to 500 ,2018,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Edelman, Weber Shandwick, Porter Novelli",0,0,0,0,0,0,0,0,0,0,0,0,48,87,67,0.0
Business Analyst,3.9,Electronic Arts,Austin, TX,"Redwood City, CA",5001 to 10000 ,1839,Public,Video Games,Media,$2  to  $5 billion (USD),"Riot Games, Google, Activision Blizzard",0,0,0,0,0,0,0,0,0,0,1,0,48,87,67,0.0
